"
beginning V_PRP_OLR begin
begat V_PST_OLR beget
begotten V_PSP_OLR beget
begotten V_PAS_ODLR beget
begetting V_PRP_OLR beget
beheld V_PST_OLR behold
beheld V_PSP_OLR behold
beheld V_PAS_ODLR behold
benefitted V_PST_OLR benefit
benefitted V_PSP_OLR benefit
benefitted V_PAS_ODLR benefit
benefitting V_PRP_OLR benefit
bent V_PST_OLR bend
bent V_PSP_OLR bend
bent V_PAS_ODLR bend
beset V_PST_OLR beset
beset V_PSP_OLR beset
beset V_PAS_ODLR beset
besetting V_PRP_OLR beset
bet V_PST_OLR bet
bet V_PSP_OLR bet
bet V_PAS_ODLR bet
betting V_PRP_OLR bet
betook V_PST_OLR betake
betaken V_PSP_OLR betake
betaken V_PAS_ODLR betake
bewildered V_PST_OLR bewilder
bewildered V_PSP_OLR bewilder
bewildering V_PRP_OLR bewilder
bid V_PST_OLR bid
bid V_PSP_OLR bid
bid V_PAS_ODLR bid
bidden V_PSP_OLR bid
bidden V_PAS_ODLR bid
bidding V_PRP_OLR bid
billfish N_PL_OLR billfish
billions N_PL_OLR billions
birch N_PL_OLR birch
birches N_PL_OLR birch
bit V_PST_OLR bite
bitten V_PSP_OLR bite
bitten V_PAS_ODLR bite
bled V_PST_OLR bleed
bled V_PSP_OLR bleed
bled V_PAS_ODLR bleed
blew V_PST_OLR blow
blotted V_PST_OLR blot
blotted V_PSP_OLR blot
blotted V_PAS_ODLR blot
blotting V_PRP_OLR blot
blown V_PSP_OLR blow
blown V_PAS_ODLR blow
blurred V_PST_OLR blur
blurred V_PSP_OLR blur
blurred V_PAS_ODLR blur
blurring V_PRP_OLR blur
bogged V_PST_OLR bog
bogged V_PSP_OLR bog
bogged V_PAS_ODLR bog
bogging V_PRP_OLR bog
bookshelves N_PL_OLR bookshelf
bore V_PST_OLR bear
borne V_PSP_OLR bear
borne V_PAS_ODLR bear
bothered V_PST_OLR bother
bothered V_PSP_OLR bother
bothered V_PAS_ODLR bother
bothering V_PRP_OLR bother
bought V_PST_OLR buy
bought V_PSP_OLR buy
bought V_PAS_ODLR buy
bought V_PAS-DAT_ODLR buy
bound V_PST_OLR bind
bound V_PSP_OLR bind
bound V_PAS_ODLR bind
bourgeois N_PL_OLR bourgeois
bragged V_PST_OLR brag
bragged V_PSP_OLR brag
bragged V_PAS_ODLR brag
bragging V_PRP_OLR brag
brains N_PL_OLR brains
brass N_PL_OLR brass
bream N_PL_OLR bream
bred V_PST_OLR breed
bred V_PSP_OLR breed
bred V_PAS_ODLR breed
bribed N_PL_OLR bribed
brightest N_PL_OLR brightest
british N_PL_OLR british
broadcast V_PST_OLR broadcast
broadcast V_PSP_OLR broadcast
broadcast V_PAS_ODLR broadcast
broke V_PST_OLR break
broken V_PSP_OLR break
broken V_PAS_ODLR break
brontosauruses N_PL_OLR brontosaurus
brought V_PST_OLR bring
brought V_PSP_OLR bring
brought V_PAS_ODLR bring
brought V_PAS-DAT_ODLR bring
budded V_PST_OLR bud
budded V_PSP_OLR bud
budded V_PAS_ODLR bud
budding V_PRP_OLR bud
bugged V_PST_OLR bug
bugged V_PSP_OLR bug
bugged V_PAS_ODLR bug
bugging V_PRP_OLR bug
built V_PST_OLR build
built V_PSP_OLR build
built V_PAS_ODLR build
bummed V_PST_OLR bum
bummed V_PSP_OLR bum
bummed V_PAS_ODLR bum
bumming V_PRP_OLR bum
burned V_PST_OLR burn
burned V_PSP_OLR burn
burned V_PAS_ODLR burn
burnt V_PST_OLR burn
burnt V_PSP_OLR burn
burnt V_PAS_ODLR burn
burst V_PST_OLR burst
burst V_PSP_OLR burst
burst V_PAS_ODLR burst
buses N_PL_OLR bus
busses N_PL_OLR bus
businessmen N_PL_OLR businessman
businesswomen N_PL_OLR businesswoman
_c N_PL_OLR _c
_c. N_PL_OLR _c.
c N_PL_OLR c
c. N_PL_OLR c.
cacti N_PL_OLR cactus
calculi N_PL_OLR calculus
calves N_PL_OLR calf
canceled V_PST_OLR cancel
canceled V_PSP_OLR cancel
canceled V_PAS_ODLR cancel
canceling V_PRP_OLR cancel
cancelled V_PST_OLR cancel
cancelled V_PSP_OLR cancel
cancelled V_PAS_ODLR cancel
cancelling V_PRP_OLR cancel
came V_PST_OLR come
canvases N_PL_OLR canvas
capped V_PST_OLR cap
capped V_PSP_OLR cap
capped V_PAS_ODLR cap
capping V_PRP_OLR cap
carnivora N_PL_OLR carnivora
caroling V_PRP_OLR carol
carp N_PL_OLR carp
cast V_PST_OLR cast
cast V_PSP_OLR cast
cast V_PAS_ODLR cast
catered V_PST_OLR cater
catered V_PSP_OLR cater
catered V_PAS_ODLR cater
catered V_PAS-P_ODLR cater
catering V_PRP_OLR cater
catfish N_PL_OLR catfish
cattle N_PL_OLR cattle
cattlemen N_PL_OLR cattleman
caught V_PST_OLR catch
caught V_PSP_OLR catch
caught V_PAS_ODLR catch
cavalrymen N_PL_OLR cavalryman
cent N_PL_OLR cent
cents N_PL_OLR cent
chairmen N_PL_OLR chairman
chairwomen N_PL_OLR chairwoman
chapped V_PST_OLR chap
chapped V_PSP_OLR chap
chapped V_PAS_ODLR chap
chapping V_PRP_OLR chap
charred V_PST_OLR char
charred V_PSP_OLR char
charred V_PAS_ODLR char
charring V_PRP_OLR char
chatted V_PST_OLR chat
chatted V_PSP_OLR chat
chatted V_PAS_ODLR chat
chatting V_PRP_OLR chat
cheyenne N_PL_OLR cheyenne
children N_PL_OLR child
chinned V_PST_OLR chin
chinned V_PSP_OLR chin
chinned V_PAS_ODLR chin
chinning V_PRP_OLR chin
chinese N_PL_OLR chinese
chipped V_PST_OLR chip
chipped V_PSP_OLR chip
chipped V_PAS_ODLR chip
chipping V_PRP_OLR chip
chopped V_PST_OLR chop
chopped V_PSP_OLR chop
chopped V_PAS_ODLR chop
chopping V_PRP_OLR chop
chose V_PST_OLR choose
chosen V_PSP_OLR choose
chosen V_PAS_ODLR choose
chugged V_PST_OLR chug
chugged V_PSP_OLR chug
chugged V_PAS_ODLR chug
chugging V_PRP_OLR chug
clapped V_PST_OLR clap
clapped V_PSP_OLR clap
clapped V_PAS_ODLR clap
clapping V_PRP_OLR clap
cleft V_PST_OLR cleave
cleft V_PSP_OLR cleave
cleft V_PAS_ODLR cleave
clergy N_PL_OLR clergy
clergymen N_PL_OLR clergyman
clipped V_PST_OLR clip
clipped V_PSP_OLR clip
clipped V_PAS_ODLR clip
clipping V_PRP_OLR clip
clogged V_PST_OLR clog
clogged V_PSP_OLR clog
clogged V_PAS_ODLR clog
clogging V_PRP_OLR clog
clothes N_PL_OLR clothes
clothesmen N_PL_OLR clothesman
clotted V_PST_OLR clot
clotted V_PSP_OLR clot
clotted V_PAS_ODLR clot
clotting V_PRP_OLR clot
clung V_PST_OLR cling
clung V_PSP_OLR cling
clung V_PAS_ODLR cling
cm N_PL_OLR cm
colloquia N_PL_OLR colloquium
colloquiums N_PL_OLR colloquium
combatted V_PST_OLR combat
combatted V_PSP_OLR combat
combatted V_PAS_ODLR combat
combatting V_PRP_OLR combat
come V_PSP_OLR come
committeemen N_PL_OLR committeeman
committed V_PST_OLR commit
committed V_PSP_OLR commit
committed V_PAS_ODLR commit
committing V_PRP_OLR commit
commons N_PL_OLR commons
conferred V_PST_OLR confer
conferred V_PSP_OLR confer
conferred V_PAS_ODLR confer
conferring V_PRP_OLR confer
confines N_PL_OLR confines
congressmen N_PL_OLR congressman
considered V_PST_OLR consider
considered V_PSP_OLR consider
considered V_PAS_ODLR consider
considered V_PAS-DAT_ODLR consider
considering V_PRP_OLR consider
corpora N_PL_OLR corpus
corps N_PL_OLR corps
cost V_PST_OLR cost
cost V_PSP_OLR cost
cost V_PAS_ODLR cost
costed V_PST_OLR cost
costed V_PSP_OLR cost
costed V_PAS_ODLR cost
countrypeople N_PL_OLR countrypeople
covered V_PST_OLR cover
covered V_PSP_OLR cover
covered V_PAS_ODLR cover
covering V_PRP_OLR cover
craft N_PL_OLR craft
craftsmen N_PL_OLR craftsman
crayfish N_PL_OLR crayfish
credited V_PST_OLR credit
credited V_PSP_OLR credit
credited V_PAS_ODLR credit
crediting V_PRP_OLR credit
crept V_PST_OLR creep
crept V_PSP_OLR creep
crises N_PL_OLR crisis
criteria N_PL_OLR criterion
cropped V_PST_OLR crop
cropped V_PSP_OLR crop
cropped V_PAS_ODLR crop
cropping V_PRP_OLR crop
crossroads N_PL_OLR crossroads
curious N_PL_OLR curious
cupped V_PST_OLR cup
cupped V_PSP_OLR cup
cupped V_PAS_ODLR cup
cupping V_PRP_OLR cup
cut V_PST_OLR cut
cut V_PSP_OLR cut
cut V_PAS_ODLR cut
cutting V_PRP_OLR cut
dalesmen N_PL_OLR dalesman
data N_PL_OLR data
dead N_PL_OLR dead
dealt V_PST_OLR deal
dealt V_PSP_OLR deal
dealt V_PAS_ODLR deal
dealt V_PAS-DAT_ODLR deal
dealt V_PAS-P_ODLR deal
debited V_PST_OLR debit
debited V_PSP_OLR debit
debited V_PAS_ODLR debit
debiting V_PRP_OLR debit
debugged V_PST_OLR debug
debugged V_PSP_OLR debug
debugged V_PAS_ODLR debug
debugging V_PRP_OLR debug
decadeersatz N_PL_OLR decadeersatz
deceased N_PL_OLR deceased
deepened V_PST_OLR deepen
deepened V_PSP_OLR deepen
deepened V_PAS_ODLR deepen
deepening V_PRP_OLR deepen
deer N_PL_OLR deer
deferred V_PST_OLR defer
deferred V_PSP_OLR defer
deferred V_PAS_ODLR defer
deferring V_PRP_OLR defer
delivered V_PST_OLR deliver
delivered V_PSP_OLR deliver
delivered V_PAS_ODLR deliver
delivering V_PRP_OLR deliver
demurred V_PST_OLR demur
demurred V_PSP_OLR demur
demurred V_PAS_ODLR demur
demurring V_PRP_OLR demur
deposited V_PST_OLR deposit
deposited V_PSP_OLR deposit
deposited V_PAS_ODLR deposit
depositing V_PRP_OLR deposit
desperate N_PL_OLR desperate
deterred V_PST_OLR deter
deterred V_PSP_OLR deter
deterred V_PAS_ODLR deter
deterring V_PRP_OLR deter
developed V_PST_OLR develop
developed V_PSP_OLR develop
developed V_PAS_ODLR develop
developing V_PRP_OLR develop
dice N_PL_OLR die
did V_PST_OLR do
differed V_PST_OLR differ
differed V_PSP_OLR differ
differing V_PRP_OLR differ
dipped V_PST_OLR dip
dipped V_PSP_OLR dip
dipped V_PAS_ODLR dip
dipping V_PRP_OLR dip
discovered V_PST_OLR discover
discovered V_PSP_OLR discover
discovered V_PAS_ODLR discover
discovering V_PRP_OLR discover
dithered V_PST_OLR dither
dithered V_PSP_OLR dither
dithering V_PRP_OLR dither
dl N_PL_OLR dl
dl. N_PL_OLR dl.
doing V_PRP_OLR do
does V_3S-FIN_OLR do
dogged V_PST_OLR dog
dogged V_PSP_OLR dog
dogged V_PAS_ODLR dog
dogging V_PRP_OLR dog
done V_PSP_OLR do
done V_PAS_ODLR do
done V_PST_OLR done
dotted V_PST_OLR dot
dotted V_PSP_OLR dot
dotted V_PAS_ODLR dot
dotting V_PRP_OLR dot
downstairs N_PL_OLR downstairs
dozens N_PL_OLR dozens
drachma N_PL_OLR drachma
dragged V_PST_OLR drag
drug V_PST_OLR drag
dragged V_PSP_OLR drag
dragged V_PAS_ODLR drag
dragging V_PRP_OLR drag
drank V_PST_OLR drink
drawn V_PSP_OLR draw
drawn V_PAS_ODLR draw
dreamt V_PST_OLR dream
dreamt V_PSP_OLR dream
dreamt V_PAS_ODLR dream
dreamt V_PAS-P_ODLR dream
dreamed V_PST_OLR dream
dreamed V_PSP_OLR dream
dreamed V_PAS_ODLR dream
dreamed V_PAS-P_ODLR dream
drew V_PST_OLR draw
dripped V_PST_OLR drip
dripped V_PSP_OLR drip
dripped V_PAS_ODLR drip
dripping V_PRP_OLR drip
driven V_PSP_OLR drive
driven V_PAS_ODLR drive
dropped V_PST_OLR drop
dropped V_PSP_OLR drop
dropped V_PAS_ODLR drop
dropping V_PRP_OLR drop
drove V_PST_OLR drive
drugged V_PST_OLR drug
drugged V_PSP_OLR drug
drugged V_PAS_ODLR drug
drugging V_PRP_OLR drug
drummed V_PST_OLR drum
drummed V_PSP_OLR drum
drummed V_PAS_ODLR drum
drumming V_PRP_OLR drum
drunk V_PSP_OLR drink
drunk V_PAS_ODLR drink
dug V_PST_OLR dig
dug V_PSP_OLR dig
dug V_PAS_ODLR dig
digging V_PRP_OLR dig
dunned V_PST_OLR dun
dunned V_PSP_OLR dun
dunned V_PAS_ODLR dun
dunning V_PRP_OLR dun
dutchmen N_PL_OLR dutchman
dwarfs N_PL_OLR dwarf
dwarves N_PL_OLR dwarf
dwelt V_PST_OLR dwell
dwelt V_PSP_OLR dwell
dwelt V_PAS-P_ODLR dwell
dwelled V_PST_OLR dwell
dwelled V_PSP_OLR dwell
dwelled V_PAS-P_ODLR dwell
eaten V_PSP_OLR eat
eaten V_PAS_ODLR eat
echoes N_PL_OLR echo
echoes V_3S-FIN_OLR echo
elderly N_PL_OLR elderly
electronics N_PL_OLR electronics
elite N_PL_OLR elite
elk N_PL_OLR elk
ellipses N_PL_OLR ellipsis
elves N_PL_OLR elf
embedded V_PST_OLR embed
embedded V_PSP_OLR embed
embedded V_PAS_ODLR embed
embedding V_PRP_OLR embed
emitted V_PST_OLR emit
emitted V_PSP_OLR emit
emitted V_PAS_ODLR emit
emitting V_PRP_OLR emit
emphases N_PL_OLR emphasis
employed N_PL_OLR employed
encountered V_PST_OLR encounter
encountered V_PSP_OLR encounter
encountered V_PAS_ODLR encounter
encountering V_PRP_OLR encounter
endeavored V_PST_OLR endeavor
endeavored V_PSP_OLR endeavor
endeavoring V_PRP_OLR endeavor
englishmen N_PL_OLR englishman
environs N_PL_OLR environs
equilibria N_PL_OLR equilibrium
equipped V_PST_OLR equip
equipped V_PSP_OLR equip
equipped V_PAS_ODLR equip
equipping V_PRP_OLR equip
ergonomics N_PL_OLR ergonomics
exhibited V_PST_OLR exhibit
exhibited V_PSP_OLR exhibit
exhibited V_PAS_ODLR exhibit
exhibiting V_PRP_OLR exhibit
exited V_PST_OLR exit
exited V_PSP_OLR exit
exiting V_PRP_OLR exit
experienced N_PL_OLR experienced
factored V_PST_OLR factor
factored V_PSP_OLR factor
factored V_PAS_ODLR factor
factoring V_PRP_OLR factor
faithful N_PL_OLR faithful
fallen N_PL_OLR fallen
fallen V_PSP_OLR fall
farmwives N_PL_OLR farmwife
fauna N_PL_OLR fauna
fed V_PST_OLR feed
fed V_PSP_OLR feed
fed V_PAS_ODLR feed
fed V_PAS-DAT_ODLR feed
feet N_PL_OLR foot
fell V_PST_OLR fall
felt V_PST_OLR feel
felt V_PSP_OLR feel
felt V_PAS_ODLR feel
felt V_PAS-CP_ODLR feel
fetal N_PL_OLR fetal
few N_PL_OLR few
ff N_PL_OLR ff
financemen N_PL_OLR financeman
firemen N_PL_OLR fireman
fireworks N_PL_OLR fireworks
fish N_PL_OLR fish
fishermen N_PL_OLR fisherman
fit V_PST_OLR fit
fit V_PSP_OLR fit
fitted V_PST_OLR fit
fitted V_PSP_OLR fit
fitted V_PAS_ODLR fit
fitting V_PRP_OLR fit
flagged V_PST_OLR flag
flagged V_PSP_OLR flag
flagged V_PAS_ODLR flag
flagging V_PRP_OLR flag
flapped V_PST_OLR flap
flapped V_PSP_OLR flap
flapped V_PAS_ODLR flap
flapping V_PRP_OLR flap
fled V_PST_OLR flee
fled V_PSP_OLR flee
flew V_PST_OLR fly
flipped V_PST_OLR flip
flipped V_PSP_OLR flip
flipped V_PAS_ODLR flip
flipping V_PRP_OLR flip
flogged V_PST_OLR flog
flogged V_PSP_OLR flog
flogged V_PAS_ODLR flog
flogging V_PRP_OLR flog
flopped V_PST_OLR flop
flopped V_PSP_OLR flop
flopped V_PAS_ODLR flop
flopping V_PRP_OLR flop
flora N_PL_OLR flora
flown V_PSP_OLR fly
flown V_PAS_ODLR fly
flung V_PST_OLR fling
flung V_PSP_OLR fling
flung V_PAS_ODLR fling
foci N_PL_OLR focus
focuses V_3S-FIN_OLR focus
focused V_PST_OLR focus
focused V_PSP_OLR focus
focused V_PAS_ODLR focus
focused V_PAS-P_ODLR focus
focusing V_PRP_OLR focus
fogged V_PST_OLR fog
fogged V_PSP_OLR fog
fogged V_PAS_ODLR fog
fogging V_PRP_OLR fog
fold N_PL_OLR fold
folds N_PL_OLR fold
folk N_PL_OLR folk
folks N_PL_OLR folk
following N_PL_OLR following
followings N_PL_OLR following
footwear N_PL_OLR footwear
fora N_PL_OLR forum
forbade V_PST_OLR forbid
forbidden V_PSP_OLR forbid
forbidden V_PAS_ODLR forbid
forbidding V_PRP_OLR forbid
forbore V_PST_OLR forbear
forborn V_PSP_OLR forbear
forborn V_PAS_ODLR forbear
forecast V_PST_OLR forecast
forecast V_PSP_OLR forecast
forecast V_PAS_ODLR forecast
forecast V_PAS-CP_ODLR forecast
forewent V_PST_OLR forego
foregone V_PSP_OLR forego
foregone V_PAS_ODLR forego
foresaw V_PST_OLR foresee
foreseen V_PSP_OLR foresee
foreseen V_PAS_ODLR foresee
forgave V_PST_OLR forgive
forgetting V_PRP_OLR forget
forgiven V_PSP_OLR forgive
forgiven V_PAS_ODLR forgive
forgiven V_PAS-DAT_ODLR forgive
forgot V_PST_OLR forget
forgotten V_PSP_OLR forget
forgotten V_PAS_ODLR forget
forgotten V_PAS-CP_ODLR forget
forgotten V_PAS-P_ODLR forget
formatted V_PST_OLR format
formatted V_PSP_OLR format
formatted V_PAS_ODLR format
formatting V_PRP_OLR format
former N_PL_OLR former
formulae N_PL_OLR formula
formulas N_PL_OLR formula
forsaw V_PST_OLR forsee
forseen V_PSP_OLR forsee
forseen V_PAS_ODLR forsee
forsook V_PST_OLR forsake
forsaken V_PSP_OLR forsake
forsaken V_PAS_ODLR forsake
forums N_PL_OLR forum
fought V_PST_OLR fight
fought V_PSP_OLR fight
fought V_PAS_ODLR fight
fought V_PAS-P_ODLR fight
found V_PST_OLR find
found V_PSP_OLR find
found V_PAS_ODLR find
found V_PAS-CP_ODLR find
found V_PAS-DAT_ODLR find
frenchmen N_PL_OLR frenchman
freshened V_PST_OLR freshen
freshened V_PSP_OLR freshen
freshened V_PAS_ODLR freshen
freshening V_PRP_OLR freshen
freshmen N_PL_OLR freshman
fretted V_PST_OLR fret
fretted V_PSP_OLR fret
fretted V_PAS_ODLR fret
fretting V_PRP_OLR fret
frittered V_PST_OLR fritter
frittered V_PSP_OLR fritter
frittering V_PRP_OLR fritter
froze V_PST_OLR freeze
frozen V_PSP_OLR freeze
frozen V_PAS_ODLR freeze
ft N_PL_OLR ft
ft. N_PL_OLR ft.
fuelled V_PST_OLR fuel
fuelled V_PSP_OLR fuel
fuelled V_PAS_ODLR fuel
fungi N_PL_OLR fungus
gagged V_PST_OLR gag
gagged V_PSP_OLR gag
gagged V_PAS_ODLR gag
gagging V_PRP_OLR gag
gal N_PL_OLR gal
gal. N_PL_OLR gal.
gallows N_PL_OLR gallows
ganglia N_PL_OLR ganglium
gases N_PL_OLR gas
gathered V_PST_OLR gather
gathered V_PSP_OLR gather
gathered V_PAS_ODLR gather
gathering V_PRP_OLR gather
gave V_PST_OLR give
gb N_PL_OLR gb
geese N_PL_OLR goose
genera N_PL_OLR genus
gentlemen N_PL_OLR gentleman
getting V_PRP_OLR get
gifted N_PL_OLR gifted
gig N_PL_OLR gig
gigged V_PST_OLR gig 
gigged V_PSP_OLR gig 
gigged V_PAS_ODLR gig 
gigging V_PRP_OLR gig
gigahertz N_PL_OLR gigahertz
given V_PSP_OLR give
given V_PAS_ODLR give
given V_PAS-DAT_ODLR give
goes V_3S-FIN_OLR go
going V_PRP_OLR go
goldfish N_PL_OLR goldfish
gone V_PSP_OLR go
gone V_PAS-P_ODLR go
goodies N_PL_OLR goodies
gossipped V_PST_OLR gossip
gossipped V_PSP_OLR gossip
gossipped V_PAS_ODLR gossip
gossipping V_PRP_OLR gossip
got V_PST_OLR get
got V_PSP_OLR get
got V_PAS_ODLR get
gotten V_PSP_OLR get
gotten V_PAS_ODLR get
governed N_PL_OLR governed
granted N_PL_OLR granted
grepped V_PST_OLR grep
grepped V_PSP_OLR grep
grepped V_PAS_ODLR grep
grepping V_PRP_OLR grep
grew V_PST_OLR grow
gritted V_PST_OLR grit
gritted V_PSP_OLR grit
gritted V_PAS_ODLR grit
gritting V_PRP_OLR grit
grokked V_PST_OLR grok
grokked V_PSP_OLR grok
grokked V_PAS_ODLR grok
grokking V_PRP_OLR grok
grottoes N_PL_OLR grotto
grouse N_PL_OLR grouse
ground V_PST_OLR grind
ground V_PSP_OLR grind
ground V_PAS_ODLR grind
grinded V_PST_OLR grind
grinded V_PSP_OLR grind
grinded V_PAS_ODLR grind
grinned V_PST_OLR grin
grinned V_PSP_OLR grin
grinned V_PAS_ODLR grin
grinning V_PRP_OLR grin
gripped V_PST_OLR grip
gripped V_PSP_OLR grip
gripped V_PAS_ODLR grip
gripping V_PRP_OLR grip
grown V_PSP_OLR grow
grown V_PAS_ODLR grow
gullible N_PL_OLR gullible
gummed V_PST_OLR gum
gummed V_PSP_OLR gum
gummed V_PAS_ODLR gum
gumming V_PRP_OLR gum
gunmen N_PL_OLR gunman
gunned V_PST_OLR gun
gunned V_PSP_OLR gun
gunned V_PAS_ODLR gun
gunning V_PRP_OLR gun
gutted V_PST_OLR gut
gutted V_PSP_OLR gut
gutted V_PAS_ODLR gut
gutting V_PRP_OLR gut
gymnastics N_PL_OLR gymnastics
had V_PST_OLR have
had V_PSP_OLR have
halves N_PL_OLR half
hammered V_PST_OLR hammer
hammered V_PSP_OLR hammer
hammered V_PAS_ODLR hammer
hammering V_PRP_OLR hammer
handicapped V_PST_OLR handicap
handicapped V_PSP_OLR handicap
handicapped V_PAS_ODLR handicap
handicapping V_PRP_OLR handicap
hanged V_PST_OLR hang
hanged V_PSP_OLR hang
hanged V_PAS_ODLR hang
hangmen N_PL_OLR hangman
happed V_PST_OLR hap
happed V_PSP_OLR hap
happed V_PAS_ODLR hap
happing V_PRP_OLR hap
happened V_PST_OLR happen
happened V_PSP_OLR happen
happening V_PRP_OLR happen
hardy N_PL_OLR hardy
has V_3S-FIN_OLR have
hatted N_N-ED_ODLR hat
headquarters N_PL_OLR headquarters
heard V_PST_OLR hear
heard V_PSP_OLR hear
heard V_PAS_ODLR hear
heathen N_PL_OLR heathen
held V_PST_OLR hold
held V_PSP_OLR hold
held V_PAS_ODLR hold
herdsmen N_PL_OLR herdsman
heroes N_PL_OLR hero
herring N_PL_OLR herring
hid V_PST_OLR hide
hidden V_PSP_OLR hide
hidden V_PAS_ODLR hide
highwaymen N_PL_OLR highwayman
hindmost N_PL_OLR hindmost
hit V_PST_OLR hit
hit V_PSP_OLR hit
hit V_PAS_ODLR hit
hitting V_PRP_OLR hit
hogged V_PST_OLR hog
hogged V_PSP_OLR hog
hogged V_PAS_ODLR hog
hogging V_PRP_OLR hog
homeless N_PL_OLR homeless
hoofs N_PL_OLR hoof
hooves N_PL_OLR hoof
hopped V_PST_OLR hop
hopped V_PSP_OLR hop
hopped V_PAS_ODLR hop
hopping V_PRP_OLR hop
horsepower N_PL_OLR horsepower
hotted V_PST_OLR hot
hotted V_PSP_OLR hot
hotted V_PAS_ODLR hot
hotting V_PRP_OLR hot
hrs. N_PL_OLR hrs.
hugged V_PST_OLR hug
hugged V_PSP_OLR hug
hugged V_PAS_ODLR hug
hugging V_PRP_OLR hug
hummed V_PST_OLR hum
hummed V_PSP_OLR hum
hummed V_PAS_ODLR hum
humming V_PRP_OLR hum
humored V_PST_OLR humor
humored V_PSP_OLR humor
humored V_PAS_ODLR humor
humoring V_PRP_OLR humor
hundreds N_PL_OLR hundreds
hung V_PST_OLR hang
hung V_PSP_OLR hang
hung V_PAS_ODLR hang
hurt V_PST_OLR hurt
hurt V_PSP_OLR hurt
hurt V_PAS_ODLR hurt
hypotheses N_PL_OLR hypothesis
hytter N_PL_OLR hytter
imbedded V_PST_OLR imbed
imbedded V_PSP_OLR imbed
imbedded V_PAS_ODLR imbed
imbedding V_PRP_OLR imbed
incubi N_PL_OLR incubus
incurred V_PST_OLR incur
incurred V_PSP_OLR incur
incurred V_PAS_ODLR incur
incurring V_PRP_OLR incur
inexperienced N_PL_OLR inexperienced
inferred V_PST_OLR infer
inferred V_PSP_OLR infer
inferred V_PAS_ODLR infer
inferring V_PRP_OLR infer
injured N_PL_OLR injured
input V_PST_OLR input
input V_PSP_OLR input
